0.851253	0.264097	0.453455
-0.641845	-0.199088	0.74054
0.561848	-0.104686	0.82059
-0.116274	-0.724564	0.679328
0.518662	0.59819	0.610868
-0.693951	-0.488394	0.529059
-0.186877	0.424833	-0.885773
0.84558	0.353032	0.400453
-0.120337	-0.509583	-0.851965
-0.741805	-0.642161	-0.193274
0.326111	0.90327	-0.278847
-0.204117	-0.529392	-0.823456
0.603082	0.704136	-0.374813
-0.78447	-0.550201	-0.286158
0.213841	0.593938	0.775571
-0.449172	-0.553886	-0.701039
0.0244524	-0.474041	0.880163
0.414473	0.75061	0.514583
-0.752654	-0.194094	-0.629157
0.400981	0.696556	0.595
0.182679	0.791761	-0.582874
-0.573679	-0.376378	0.727483
-0.31365	0.0669963	-0.947172
-0.262758	-0.64288	0.719488
-0.329988	-0.734885	-0.592496
-0.760508	-0.27472	-0.588351
-0.348475	-0.797851	-0.491934
-0.884672	-0.403895	0.232861
-0.772624	-0.634375	-0.024909
-0.594021	-0.633415	0.495907
0.0599207	0.613704	-0.787259
-0.133293	-0.358997	0.923772
-0.200762	-0.545117	-0.813967
0.202763	-0.211488	-0.956117
-0.921083	-0.351637	-0.167203
-0.458357	-0.887761	0.0422976
0.672151	0.401352	-0.622198
0.410988	0.87319	0.26197
-0.0863727	-0.277688	0.956781
-0.281605	0.0378756	0.958783
-0.358041	-0.905093	0.229377
0.640249	0.718064	-0.272885
0.375422	0.0385412	-0.926052
-0.0413899	-0.0756346	0.996276
-0.161288	-0.791342	0.589715
0.33298	0.0996037	-0.937658
-0.204377	0.0360963	-0.978227
-0.917897	-0.353566	-0.180155
-0.284084	-0.751336	-0.595643
0.491892	0.74518	0.450277
-0.650437	-0.245734	0.718712
0.500513	-0.174962	0.847865
-0.00542529	-0.63322	0.773953
0.60929	0.730399	-0.308681
-0.375073	-0.113143	0.920065
-0.695325	-0.0819894	-0.714003
0.00777076	-0.502806	0.864365
0.156615	-0.223348	-0.962074
0.0166842	0.678001	-0.734872
-0.339573	-0.385422	-0.857986
0.597264	0.468779	-0.650786
-0.920287	-0.376853	-0.105133
0.416247	0.304228	-0.856845
-0.162285	0.123291	0.979011
0.924618	0.380329	-0.0207808
0.722441	0.426107	0.544528
-0.69718	-0.257627	-0.669006
0.0660268	0.00646192	-0.997797
0.389339	0.635408	-0.666838
-0.675155	-0.281626	-0.681801
0.791019	0.308815	-0.528132
0.494085	0.0302061	0.868889
-0.332207	-0.927488	0.171478
-0.743347	-0.501616	0.442512
0.302015	0.47569	0.826139
-0.39461	-0.0732468	-0.915925
0.55568	0.823282	-0.115874
-0.247154	-0.617901	-0.7464
0.687372	0.704201	-0.177822
0.0666672	-0.520694	0.851136
-0.513867	-0.711071	-0.479915
0.616342	0.704326	0.352204
-0.651928	-0.220851	0.725406
-0.706439	-0.293953	-0.643844
0.697253	0.264442	-0.666264
-0.919195	-0.378252	-0.109571
0.679612	0.73027	0.0695282
0.263689	0.8709	-0.414731
0.924795	0.376818	-0.0525542
0.0502875	-0.240138	-0.969435
-0.114452	-0.350183	0.929663
0.0462271	-0.0767592	-0.995977
0.910479	0.394275	-0.124797
0.10873	0.765161	-0.634591
0.668189	0.240179	-0.704157
0.0715789	0.609496	-0.789551
0.208443	0.503619	-0.838403
0.447711	-0.207309	0.869815
-0.0229771	-0.652465	0.75747
-0.623345	-0.677426	-0.390558
-0.142494	-0.109582	-0.983711
0.340212	0.761873	0.551186
-0.847486	-0.458245	0.267915
0.858923	0.446571	0.250649
0.0262157	-0.167789	0.985474
-0.443724	-0.895081	-0.0440454
-0.38986	-0.912692	0.122487
0.564056	0.614334	0.551755
0.41209	0.910586	0.0318708
0.140871	0.374681	0.916389
0.0181688	-0.169583	0.985348
0.0700425	-0.448966	0.890799
0.526893	0.631005	0.569399
-0.539121	-0.425968	0.726567
-0.0819973	0.492752	-0.866298
-0.245335	-0.0232791	-0.969159
-0.320961	0.362579	-0.87494
-0.391214	-0.323596	-0.861532
-0.859546	-0.51014	0.0306092
-0.345417	-0.686202	-0.640167
0.698066	0.320299	0.6404
-0.420125	-0.387082	-0.82077
-0.0386734	0.348574	0.936483
0.662786	0.70081	-0.263782
-0.267257	-0.775228	0.57236
0.670768	0.698276	-0.249963
-0.078827	-0.530293	-0.844142
0.560942	0.723288	-0.402739
0.479621	0.62233	-0.618602
0.0852304	0.72437	-0.684122
-0.130139	0.301849	0.944432
-0.875835	-0.43303	0.213069
-0.496754	-0.0783591	-0.864347
-0.755047	-0.584107	-0.297865
0.338374	-0.341229	0.876964
0.508147	0.0769689	-0.857824
0.268706	-0.0124016	-0.963142
-0.746113	-0.499903	-0.439787
-0.481554	-0.287324	-0.82798
-0.40387	-0.914149	-0.0349394
-0.891762	-0.429451	0.14259
-0.192367	-0.637903	-0.745704
-0.263959	-0.449288	-0.853502
-0.400848	-0.895192	0.194814
0.666464	0.206285	-0.71643
0.40818	0.227163	0.884186
0.433689	0.644761	-0.629442
-0.431203	-0.897804	0.0895065
-0.337673	-0.825128	-0.452925
0.0400614	0.0523772	0.997823
0.260436	0.33363	-0.906016
-0.501776	-0.778046	-0.377976
-0.198113	-0.672635	-0.712961
0.780746	0.321689	-0.535679
-0.400167	-0.642678	0.653324
0.137356	0.789547	-0.598122
-0.669001	-0.568825	-0.47841
-0.0123423	0.19422	-0.98088
-0.689702	-0.678188	-0.253716
-0.0733239	-0.66731	0.741162
-0.444993	-0.892696	-0.0712336
-0.327971	-0.566758	-0.755791
-0.582994	-0.737796	-0.340256
0.798657	0.364042	-0.479188
0.787763	0.364016	-0.496912
-0.313255	-0.413642	-0.854852
-0.815117	-0.52372	0.247592
-0.508004	-0.755483	-0.413737
0.906793	0.381045	-0.180365
0.370901	0.925196	-0.0802775
-0.123172	0.517454	-0.8468
-0.229991	-0.451483	0.86213
-0.152986	-0.660162	0.735378
0.000667445	-0.572542	0.819875
-0.836534	-0.547536	0.0203672
0.657793	0.596165	0.460323
0.294029	-0.0582064	0.954023
0.701539	0.163668	0.693582
-0.35528	-0.0678499	0.932294
-0.212006	-0.488454	-0.846443
0.143469	-0.111027	0.983407
0.724872	0.665333	-0.178585
0.486435	0.692663	0.53254
-0.614312	-0.550268	-0.565531
-0.574932	-0.505649	-0.643251
0.573581	-0.0446083	0.817934
0.3181	0.0772014	0.944909
0.450331	0.84558	0.2867
0.0201764	0.631881	-0.774803
-0.389502	-0.651699	-0.650827
0.574208	0.382002	0.724127
0.829196	0.45784	0.32065
0.346585	0.928491	-0.133352
-0.247074	-0.859299	0.447838
-0.0017689	0.641436	-0.767174
0.0120207	0.0681904	-0.9976
0.391305	0.866055	-0.311173
0.496037	0.136412	0.857519
0.434898	0.86724	0.242401
-0.206383	-0.639188	-0.74084
0.706352	0.342357	-0.619563
-0.454207	-0.057919	-0.889011
-0.443977	-0.163479	-0.880999
0.450275	0.696356	0.558874
0.576606	0.435588	-0.691223
0.78943	0.436524	-0.431564
0.7914	0.35799	-0.495508
0.895871	0.373073	-0.24131
0.349131	0.862397	-0.366576
0.879931	0.316417	0.354403
-0.592558	-0.256929	0.763455
0.655843	0.409096	-0.634437
0.411002	0.763546	-0.498071
-0.315788	-0.1098	0.942455
-0.610849	-0.164659	0.774436
-0.362311	-0.611269	0.70362
-0.0168501	-0.655975	0.754595
-0.309594	-0.87523	0.371651
0.252484	0.47333	0.843926
0.740342	0.267964	-0.616513
-0.264729	0.293563	-0.918553
0.891176	0.453644	-0.00359054
-0.114018	0.56318	-0.81843
-0.587212	-0.569938	-0.574763
-0.103189	-0.0527546	0.993262
-0.827992	-0.558988	0.0442902
0.0397714	0.318613	0.94705
0.3509	0.845735	-0.401998
-0.225645	-0.859658	0.458337
0.675533	0.275824	0.683795
-0.457042	-0.79882	0.391152
0.148373	0.600316	0.785879
-0.115117	-0.402972	-0.907944
0.135212	0.686427	-0.714518
0.627758	0.770242	-0.112465
0.0168611	-0.424986	0.905043
-0.240771	-0.616287	-0.749813
0.000425171	0.167168	-0.985928
0.483104	0.87555	-0.00476771
0.0638578	-0.364588	0.928977
-0.711947	-0.63682	-0.29596
0.0278785	0.342785	0.939
0.463909	0.867186	0.181043
0.140595	0.483798	0.863813
0.156823	0.111498	0.981313
0.0968798	-0.0976069	0.990498
-0.248546	-0.0949211	0.963958
0.123025	-0.385781	0.914351
-0.475442	-0.693959	0.540719
-0.267329	-0.18176	0.946308
0.363646	0.91114	0.193868
0.381758	0.893031	0.238236
0.919762	0.368125	0.136096
-0.529683	-0.01213	-0.848109
-0.538043	-0.842866	0.00932845
0.36631	0.307746	0.878128
0.702996	0.566544	-0.429912
-0.298581	-0.907583	0.295199
0.0527213	0.628805	-0.775774
-0.019646	0.379289	0.92507
-0.316698	-0.12641	0.940065
0.637026	0.376884	0.672425
0.308273	0.814899	0.490824
0.533562	0.190986	-0.823915
-0.107076	-0.379754	-0.91887
0.11184	0.267863	-0.956944
0.110337	0.760078	-0.640396
0.219444	0.382187	0.897651
-0.350333	0.072036	0.933851
-0.803878	-0.362381	-0.471656
-0.0647812	-0.593311	0.802363
-0.0118195	-0.324504	-0.945811
-0.773245	-0.63277	-0.0411657
0.583137	0.54423	0.603129
0.14606	-0.167444	-0.975002
-0.553812	-0.691161	-0.464315
0.353733	0.831423	0.428496
0.715672	0.3005	-0.630486
-0.354483	-0.0496063	-0.933746
-0.570018	-0.237348	0.786604
0.783394	0.3599	-0.506721
-0.702927	-0.670346	0.237759
0.366792	0.678725	0.636235
-0.153437	0.52726	-0.835735
0.921428	0.361954	0.141277
-0.498059	-0.833356	0.239697
-0.368394	-0.0834176	-0.92592
-0.380736	-0.115604	-0.917429
-0.668228	-0.28263	-0.68818
-0.619982	-0.443047	0.647559
-0.213466	0.264881	-0.940356
-0.0357403	0.317359	-0.947632
0.42622	-0.2111	0.879644
-0.849659	-0.389537	-0.355443
-0.0517744	-0.692704	0.719361
0.212779	0.0728728	-0.974379
0.238847	0.0910273	0.966781
0.847939	0.368587	-0.380975
0.0140064	-0.429673	-0.902876
-0.177158	-0.745003	0.643107
-0.154882	-0.781619	0.604221
-0.206336	0.181689	-0.961465
0.067693	0.433776	-0.898474
0.0911109	-0.178135	-0.979779
-0.488777	0.147483	-0.859852
0.217495	-0.452058	0.865066
0.339176	0.392093	0.855115
-0.473742	-0.356513	-0.805274
0.197195	0.790576	-0.579744
-0.284897	-0.698061	-0.65692
-0.347459	0.0320193	-0.937148
-0.184494	-0.508112	-0.841299
0.323094	0.168422	-0.931259
-0.4977	-0.121682	-0.858771
0.487981	0.00905414	0.872807
-0.811237	-0.504995	-0.294745
0.671634	0.217574	-0.708216
-0.255368	-0.737648	-0.62503
0.335337	0.742643	0.579682
-0.0549094	-0.718877	0.692965
0.605246	0.19237	-0.772445
-0.867092	-0.260397	-0.424671
0.526249	0.311486	-0.791226
-0.147837	0.517904	-0.842567
0.363911	0.930417	0.0435131
0.385346	0.834607	0.393623
-0.308156	-0.914716	0.26141
0.667001	0.651062	-0.362253
0.623719	0.168816	-0.763201
0.101875	0.747695	-0.656182
0.78382	0.575063	0.234371
0.32208	0.920702	-0.220392
-0.544801	-0.837542	0.0414116
-0.108307	-0.32721	-0.938724
-0.352066	-0.873425	-0.33642
0.827161	0.398181	-0.396556
0.281623	0.416954	-0.864198
-0.550291	-0.782342	0.291756
-0.0928465	-0.455008	0.885634
-0.311622	-0.762097	-0.567539
-0.10913	0.33554	-0.935683
0.214376	0.847533	-0.485521
0.398976	0.911067	-0.103801
-0.883731	-0.394628	0.251571
-0.296256	-0.184249	0.937168
0.554933	0.638616	-0.533121
0.434771	0.568505	-0.69841
0.612354	0.605342	-0.508511
-0.260062	-0.723003	0.640027
-0.017849	-0.231813	-0.972597
0.715804	0.692203	-0.0920857
0.527537	0.818678	-0.226873
0.651995	0.0057726	0.758201
-0.210769	-0.181294	-0.960577
-0.807665	-0.176193	-0.562701
0.917118	0.387623	0.0929705
-0.549085	-0.832093	0.0782722
0.368716	-0.0719779	-0.926751
-0.423173	0.0264673	-0.905662
0.612137	0.710198	0.347717
-0.532402	-0.839011	-0.112286
-0.485569	-0.660998	-0.572105
0.566897	0.447007	-0.691963
-0.431476	0.245622	-0.868042
0.867827	0.478616	0.133424
0.309297	0.406197	0.859848
-0.390394	-0.905155	-0.168189
-0.131715	-0.0888694	-0.987296
-0.46399	-0.865167	0.190263
-0.617233	-0.682231	-0.391899
0.609318	0.763339	0.214583
0.570366	0.819985	-0.0480414
0.376908	0.124399	0.917859
0.0563553	-0.0173206	-0.998261
-0.398498	-0.0887248	0.912867
-0.154179	-0.745785	0.6481
-0.800255	-0.596837	-0.0581236
0.362942	0.737786	-0.569161
0.847415	0.527536	0.059948
-0.26489	-0.69018	-0.673413
-0.472927	-0.878651	0.0656599
0.463831	0.468202	-0.752096
-0.289302	-0.899608	0.327124
-0.599711	-0.291376	0.745283
0.167561	-0.510718	0.843262
0.718142	0.430456	-0.54679
0.622071	0.358598	0.696014
-0.437034	-0.488523	-0.755213
-0.637529	-0.690547	-0.341617
-0.227197	-0.343748	-0.911163
-0.273052	-0.890768	0.363283
-0.116553	0.5469	-0.829045
0.896953	0.441304	0.0269368
0.0901239	0.524263	0.846774
-0.667929	-0.330224	0.66695
0.285238	0.795304	-0.534912
0.595691	0.715478	0.365027
-0.373007	-0.480845	-0.793507
-0.124319	-0.58278	0.803064
0.357142	-0.318131	0.878204
0.412915	0.825438	0.384907
0.350318	0.657953	0.666615
0.838319	0.287489	0.463219
0.898219	0.43698	-0.0474465
-0.0798269	-0.151915	-0.985165
0.720586	0.323187	0.613438
0.303578	0.80144	0.5153
0.904286	0.37857	-0.197359
0.194591	-0.23368	-0.952643
0.896882	0.375039	-0.23441
-0.689781	-0.648932	0.321076
0.554773	0.778078	-0.294655
-0.694672	-0.65924	-0.287808
-0.202133	0.305612	-0.930453
0.520466	-0.111261	0.846602
-0.378676	0.0666928	-0.923123
-0.182886	-0.813047	0.552727
0.394608	0.212087	0.894038
0.537531	0.760619	0.364031
-0.483007	-0.079868	-0.871966
-0.441178	0.172271	-0.880729
-0.518231	-0.416833	0.746784
-0.562047	-0.173365	0.808732
-0.361809	-0.75801	-0.542692
-0.0579273	-0.0365087	0.997653
-0.857722	-0.393544	0.330811
0.498979	-0.175537	0.84865
0.459489	0.24889	0.852598
0.445895	0.884422	-0.137748
-0.460107	-0.719893	0.519669
0.11465	-0.28326	0.952166
-0.306672	0.376486	-0.874191
-0.364704	-0.643752	0.672737
-0.014253	0.233485	0.972256
-0.254235	-0.722226	-0.643237
0.722251	0.657777	-0.213736
0.686121	0.66796	0.288214
-0.538957	-0.726321	-0.426594
-0.384173	-0.376329	-0.843082
-0.608046	-0.0616539	-0.791504
-0.408617	-0.687596	0.600203
0.867559	0.469454	-0.164178
-0.724583	-0.665248	0.180069
0.322234	0.159495	-0.933127
-0.327583	-0.924915	0.192929
-0.73203	-0.62856	-0.262764
0.384767	-0.275706	0.880875
-0.382157	-0.0514531	-0.922664
-0.784545	-0.472224	-0.401862
0.212402	0.392636	0.894831
-0.0298787	0.159411	0.98676
0.746614	0.635978	0.195191
-0.557256	-0.553271	0.619159
-0.356152	-0.0528337	0.932933
-0.618436	-0.267623	0.738861
-0.16753	-0.706641	0.687453
-0.454161	-0.529535	-0.716471
-0.283473	-0.883047	0.373994
-0.195332	-0.825021	0.53027
-0.258576	-0.246667	0.933967
-0.53177	0.136475	-0.83582
-0.901362	-0.412164	-0.132918
0.769724	0.523143	-0.36585
0.260225	0.207341	-0.943023
-0.770707	-0.606086	0.196647
-0.804766	-0.316599	0.502112
-0.908292	-0.403612	0.110013
-0.0960734	0.258628	0.961188
-0.157136	-0.153853	-0.975519
0.921198	0.378555	0.0899434
-0.281775	0.276392	-0.918809
-0.0257353	0.619538	-0.784545
-0.437528	0.133754	-0.889201
0.831503	0.51695	-0.203385
-0.418512	-0.554422	0.71935
0.715937	0.631092	0.298591
-0.378553	-0.528078	0.760152
-0.385936	-0.912272	0.13716
-0.808082	-0.206297	-0.551766
-0.0756034	-0.502985	-0.860982
-0.311978	-0.582445	0.750619
-0.673147	-0.551779	-0.492355
-0.622115	-0.692269	0.365699
-0.855925	-0.456994	0.241967
0.26773	-0.1493	-0.951856
-0.478422	-0.283736	-0.831027
-0.373884	0.0300679	-0.926988
0.510647	0.50781	0.693807
0.373147	0.136673	-0.91765
0.872408	0.405547	-0.27283
-0.286048	0.00265507	0.958212
0.30685	-0.188111	0.932983
0.449412	-0.0739913	0.890255
0.838291	0.267262	0.475225
0.493358	0.676363	-0.546929
-0.521975	-0.517238	0.678239
0.351468	-0.229383	0.907664
-0.244701	0.176475	0.953403
-0.403591	-0.914904	-0.00807611
0.472047	0.0507862	-0.88011
0.91736	0.397812	-0.014023
0.899909	0.402203	-0.168512
-0.466344	-0.883178	-0.0501944
-0.47745	-0.711636	-0.515379
-0.127671	0.53485	-0.835246
0.161627	-0.276656	-0.947279
-0.366	-0.930576	0.0084799
0.901814	0.3894	0.187347
0.302272	0.888201	-0.346021
0.500573	0.17797	-0.847203
-0.82469	-0.431158	0.366045
0.627416	0.156222	0.762852
-0.379152	0.0319814	0.924782
-0.165821	0.0356913	-0.98551
-0.409209	-0.910148	0.0646377
0.324399	-0.0860663	-0.941997
0.21658	-0.162193	0.962697
0.905958	0.350146	0.237987
0.131024	-0.0882038	-0.987448
-0.237953	0.388091	-0.890373
-0.433867	0.244325	-0.867217
0.315358	-0.121781	-0.941126
0.66717	0.236272	-0.706442
-0.149254	-0.53732	-0.830067
-0.305014	0.0137456	-0.952249
-0.199172	-0.658673	-0.72559
0.563268	0.653272	-0.505929
-0.380179	-0.0411551	-0.923997
-0.25114	-0.714225	-0.653308
0.499791	0.530961	0.684316
-0.18993	-0.732068	0.65422
-0.900577	-0.382246	0.206999
0.429152	0.896579	-0.10943
-0.845665	-0.252062	-0.470442
0.166892	0.186904	-0.968098
-0.758623	-0.159867	-0.631611
0.890626	0.344213	0.297158
0.669608	0.156953	0.725941
-0.195312	-0.836267	0.512358
0.518176	0.263914	-0.813537
-0.535231	0.134772	-0.833885
-0.0174848	-0.454919	-0.890361
-0.458866	0.208606	-0.86367
-0.477666	0.199583	-0.855571
0.172773	-0.46879	0.866248
0.665106	0.587163	0.461381
-0.105275	-0.695509	0.710764
-0.059115	0.129273	0.989845
0.500841	0.319342	-0.804474
0.00601705	0.666362	-0.745604
0.66344	0.426075	-0.615067
-0.304789	-0.909524	0.282611
0.00643811	-0.662865	0.748711
-0.788346	-0.160708	-0.593872
0.325727	0.922369	-0.207696
0.525159	0.747674	-0.406438
0.915712	0.38152	-0.126149
-0.681996	-0.426228	-0.594316
-0.135178	-0.599421	0.788937
-0.832602	-0.44518	0.329528
-0.805204	-0.424717	-0.413838
-0.799287	-0.495447	-0.340106
-0.602579	-0.213411	-0.768996
-0.664314	-0.481321	0.571854
0.494684	0.600142	-0.628584
-0.452938	-0.0187798	0.891344
0.725648	0.459603	-0.512056
-0.448195	-0.0431418	-0.892894
0.57301	-0.0319125	0.818927
0.0821482	0.535906	0.840272
-0.25003	-0.785371	0.566284
0.169073	-0.227029	-0.9591
-0.316295	-0.797948	-0.513067
0.475314	0.30011	-0.827049
-0.170053	-0.475908	0.862898
-0.850565	-0.232989	-0.47144
0.326093	-0.0952322	-0.940529
-0.419752	-0.74887	0.512837
-0.164161	-0.184361	-0.969052
-0.6148	-0.258964	0.744956
0.79035	0.579409	-0.199079
-0.113047	-0.543911	0.831493
-0.422734	-0.887043	-0.185608
0.114799	0.517573	0.847903
-0.271777	-0.286883	-0.918605
-0.0369216	-0.676778	0.735261
0.220637	0.369122	-0.902812
-0.460266	-0.631142	0.624351
-0.150688	-0.481995	-0.863119
0.925576	0.374461	0.0555627
-0.375698	-0.77475	-0.50854
0.718699	0.328676	0.612734
-0.179319	-0.395893	0.900618
0.716309	0.398551	0.572764
-0.171341	0.0207775	0.984993
0.413204	0.825914	0.383573
0.556075	0.329794	0.7629
0.831345	0.527604	0.174638
-0.805992	-0.222651	-0.548455
0.403848	0.232281	0.884846
0.752865	0.492165	-0.436999
-0.0206712	-0.0883218	-0.995877
-0.584764	-0.150492	-0.797122
-0.683542	-0.224268	0.694604
0.0266995	-0.543148	0.839212
-0.0170374	-0.387407	-0.921751
0.0973833	0.516112	-0.850967
-0.0660996	0.598433	-0.798441
0.344299	0.926617	-0.151129
0.235223	-0.439981	0.866653
0.362714	0.908714	0.206582
0.439972	-0.00177305	-0.89801
-0.368953	-0.218266	0.903456
-0.244133	-0.865526	0.437338
-0.0127614	-0.413115	-0.91059
-0.307574	0.287049	-0.907194
-0.855612	-0.48222	0.188128
-0.290664	-0.651778	0.700499
0.790381	0.611027	-0.0440884
0.872673	0.486739	0.0390753
-0.204038	0.230321	0.951484
-0.752969	-0.562296	0.34185
0.504628	0.353957	-0.787442
-0.735863	-0.521937	0.431377
0.273563	-0.397086	0.876063
0.773964	0.605032	-0.18686
-0.101359	0.322889	0.940994
0.18335	-0.364375	0.913024
-0.0120902	-0.184366	-0.982783
-0.898159	-0.340981	-0.277566
0.519048	0.128497	0.845031
-0.687732	-0.242725	0.684185
0.653347	0.726784	0.211948
-0.161637	-0.385373	-0.908494
-0.879935	-0.43844	0.182989
0.391128	0.0708047	0.917609
0.234459	-0.268573	0.93429
0.740285	0.620986	0.257594
0.657615	0.308025	-0.687505
0.861276	0.410428	-0.299589
0.123171	0.379691	0.916877
-0.23392	-0.640904	-0.731111
-0.898588	-0.42334	0.115422
-0.108641	0.283789	0.952713
0.240484	0.809556	-0.535524
0.922875	0.34787	0.165195
0.0260681	0.596258	-0.80237
0.550059	0.540322	0.636779
-0.270914	0.112917	0.955958
0.00127022	-0.441154	-0.897431
0.360086	0.932871	-0.00949601
-0.160908	0.23968	0.957425
0.592656	0.287795	-0.752285
-0.491198	-0.740524	-0.458638
-0.591918	-0.494813	0.636233
0.364392	0.927729	-0.0808557
0.125022	-0.294671	0.947385
-0.38459	-0.343739	0.8567
0.801403	0.191326	0.566699
0.650481	0.208863	-0.730241
-0.327573	0.352808	-0.876483
0.609174	0.181018	0.772101
0.78381	0.309282	0.538505
-0.765248	-0.639632	-0.0725708
-0.902391	-0.316448	-0.29249
-0.206329	-0.384217	0.899892
-0.750267	-0.431632	0.500792
-0.403048	-0.8669	-0.293321
0.0557104	0.281722	0.957877
0.598453	0.129702	0.790589
-0.62034	-0.178847	0.76367
0.234899	0.698434	0.676027
-0.897867	-0.439509	-0.0258091
-0.580723	0.0866299	-0.809479
0.161247	0.10843	0.980939
-0.00359713	-0.314858	0.949132
-0.320565	-0.91731	0.236179
0.291737	0.0875353	-0.952485
0.18391	-0.297096	0.936969
-0.300432	-0.9111	0.2822
-0.0429551	0.280985	0.95875
0.830202	0.541642	-0.131871
-0.385655	-0.890201	-0.242513
0.819713	0.415339	-0.394415
-0.326396	0.102122	0.9397
0.354114	-0.0855056	-0.931285
0.309342	-0.0805913	-0.94753
-0.696346	-0.540916	0.471713
0.442454	0.291061	-0.848244
-0.730478	-0.332635	-0.596453
0.705842	0.146328	0.693091
-0.0749396	-0.496633	0.86472
-0.364997	-0.930566	-0.0287044
0.354845	0.911794	-0.206683
-0.354936	-0.262928	-0.897156
0.715273	0.512553	-0.475052
0.563474	0.817141	0.121567
0.9076	0.377253	-0.184235
0.151718	0.433018	0.888525
0.382136	0.786303	0.485489
0.232709	0.59851	-0.766571
-0.170266	0.108043	0.979457
0.459509	0.808055	-0.368644
0.286565	-0.272937	0.91836
-0.508518	-0.116229	-0.853171
0.747154	0.349852	-0.565124
0.096366	-0.185594	0.97789
0.589336	0.804515	0.0737501
-0.853322	-0.403468	-0.330236
0.265128	-0.300335	0.916246
0.0859629	-0.548413	0.831778
-0.722639	-0.169082	-0.670226
0.36362	0.895941	-0.25509
-0.503209	0.000890836	-0.864164
-0.290316	-0.873754	0.390218
0.589953	0.570359	0.571529
0.416085	-0.067884	0.906788
0.26531	0.876318	-0.402092
-0.536622	-0.409539	0.737777
-0.25069	0.433043	-0.865811
-0.440874	-0.735607	0.514308
0.33126	-0.233318	0.914237
0.87775	0.379118	-0.292959
-0.238304	0.424324	-0.87359
0.706271	0.582147	-0.402846
