Sample: newVertex/00a_newVertex/bdm_m05_b1p1_00a
SigStrength	NegCosCut	PosCosCut	bestEff	BkgExpect	BkgError	CVNCut	BDTCut
12395.269821687225	-0.5	0.5102040816326531	0.05473	17730.29574888149	133.15515667401505	0.2	-0.2
12395.186453189064	-0.5	0.5102040816326531	0.05473	17730.052684987477	133.15424396160822	0.2	-0.07586206896551727
12394.519484637582	-0.5	0.5102040816326531	0.05473	17728.10817383536	133.14694203711687	0.2	-0.044827586206896586
12334.509414863332	-0.5	0.5102040816326531	0.05473	17553.58829793301	132.4899554605292	0.21355932203389832	-0.2
12334.425627937078	-0.5	0.5102040816326531	0.05473	17553.345234038996	132.48903816557427	0.21355932203389832	-0.07586206896551727
12333.7553116496	-0.5	0.5102040816326531	0.05473	17551.40072288688	132.48169957728834	0.21355932203389832	-0.044827586206896586
12275.547611958873	-0.5	0.5102040816326531	0.05473	17382.95744433489	131.84444411629522	0.22711864406779664	-0.2
12275.46341495545	-0.5	0.5102040816326531	0.05473	17382.714380440877	131.84352233022628	0.22711864406779664	-0.07586206896551727
12274.789817742563	-0.5	0.5102040816326531	0.05473	17380.76986928876	131.83614780965334	0.22711864406779664	-0.044827586206896586
12217.818747131516	-0.5	0.5102040816326531	0.05473	17216.70174082903	131.21242982594686	0.24067796610169492	-0.2
12217.73414471818	-0.5	0.5102040816326531	0.05473	17216.458676935017	131.21150359985597	0.24067796610169492	-0.07586206896551727
12217.057303918495	-0.5	0.5102040816326531	0.05473	17214.5141657829	131.20409355573818	0.24067796610169492	-0.044827586206896586
12167.28940893452	-0.5	0.5102040816326531	0.05473	17071.83565999644	130.65923488217908	0.2542372881355932	-0.2
12167.204448453364	-0.5	0.5102040816326531	0.05473	17071.592596102426	130.65830473453428	0.2542372881355932	-0.07586206896551727
12166.524742837026	-0.5	0.5102040816326531	0.05473	17069.64808495031	130.65086331498276	0.2542372881355932	-0.044827586206896586
12113.643972843824	-0.5	0.5102040816326531	0.05473	16918.70540676736	130.07192397580408	0.2677966101694915	-0.2
12113.558628881065	-0.5	0.5102040816326531	0.05473	16918.462342873343	130.07098962825393	0.2677966101694915	-0.07586206896551727
12112.875855115826	-0.5	0.5102040816326531	0.05473	16916.51783172123	130.06351460621548	0.2677966101694915	-0.044827586206896586
12061.726981887552	-0.5	0.5102040816326531	0.05473	16771.16562310061	129.5035351760739	0.28135593220338984	-0.2
12061.641263488127	-0.5	0.5102040816326531	0.05473	16770.922559206596	129.5025967276587	0.28135593220338984	-0.07586206896551727
12060.955493937878	-0.5	0.5102040816326531	0.05473	16768.97804805448	129.49508889550398	0.28135593220338984	-0.044827586206896586
12011.905609903028	-0.5	0.5102040816326531	0.05473	16630.188564572247	128.95808840306313	0.29491525423728815	-0.2
12011.81952907859	-0.5	0.5102040816326531	0.05473	16629.945500678234	128.95714598531652	0.29491525423728815	-0.07586206896551727
12011.130859843452	-0.5	0.5102040816326531	0.05473	16628.000989526117	128.94960639539045	0.29491525423728815	-0.044827586206896586
11963.342210566241	-0.5	0.5102040816326531	0.05473	16493.343592242134	128.42641314091946	0.30847457627118646	-0.2
11963.255773506044	-0.5	0.5102040816326531	0.05473	16493.100528348117	128.4254668216087	0.30847457627118646	-0.07586206896551727
11962.5642541026	-0.5	0.5102040816326531	0.05473	16491.156017196005	128.41789601607715	0.30847457627118646	-0.044827586206896586
11915.18456791467	-0.5	0.5102040816326531	0.05473	16358.200067170119	127.89917930608514	0.3220338983050848	-0.2
11915.097774671493	-0.5	0.5102040816326531	0.05473	16357.957003276104	127.89822908577	0.3220338983050848	-0.07586206896551727
11914.40340551967	-0.5	0.5102040816326531	0.05473	16356.01249212399	127.89062706908584	0.3220338983050848	-0.044827586206896586
11864.125586334652	-0.5	0.5102040816326531	0.05473	16215.521561383657	127.34018046706097	0.3355932203389831	-0.2
11864.038412229502	-0.5	0.5102040816326531	0.05473	16215.278497489642	127.33922607543067	0.3355932203389831	-0.07586206896551727
11863.340995875027	-0.5	0.5102040816326531	0.05473	16213.333986337528	127.33159068486314	0.3355932203389831	-0.044827586206896586
11817.04366535524	-0.5	0.5102040816326531	0.05473	16084.510122509888	126.82472204783217	0.3491525423728814	-0.2
11816.956137079815	-0.5	0.5102040816326531	0.05473	16084.267058615873	126.82376377720334	0.3491525423728814	-0.07586206896551727
11816.25588707537	-0.5	0.5102040816326531	0.05473	16082.322547463757	126.8160973514946	0.3491525423728814	-0.044827586206896586
11767.748114151154	-0.5	0.5102040816326531	0.05473	15947.908214073786	126.28502767182572	0.3627118644067797	-0.2
11767.660211956416	-0.5	0.5102040816326531	0.05473	15947.665150179771	126.28406530588002	0.3627118644067797	-0.07586206896551727
11766.956970291118	-0.5	0.5102040816326531	0.05473	15945.720639027657	126.2763661142799	0.3627118644067797	-0.044827586206896586
11720.006545887854	-0.5	0.5102040816326531	0.05473	15816.167583517974	125.7623456505085	0.37627118644067803	-0.2
11719.91827850322	-0.5	0.5102040816326531	0.05473	15815.924519623959	125.76137928483433	0.37627118644067803	-0.07586206896551727
11719.212115017042	-0.5	0.5102040816326531	0.05473	15813.980008471843	125.75364809210046	0.37627118644067803	-0.044827586206896586
11672.95214138949	-0.5	0.5102040816326531	0.05473	15686.857591902304	125.24718596400601	0.3898305084745763	-0.2
11672.863511089903	-0.5	0.5102040816326531	0.05473	15686.61452800829	125.24621562350013	0.3898305084745763	-0.07586206896551727
11672.154443981759	-0.5	0.5102040816326531	0.05473	15684.670016856175	125.23845262879998	0.3898305084745763	-0.044827586206896586
11626.148450127348	-0.5	0.5102040816326531	0.05473	15558.762919756708	124.73477029183445	0.4033898305084746	-0.2
11626.059455873834	-0.5	0.5102040816326531	0.05473	15558.519855862693	124.73379596509798	0.4033898305084746	-0.07586206896551727
11625.34747682859	-0.5	0.5102040816326531	0.05473	15556.575344710578	124.72600107720353	0.4033898305084746	-0.044827586206896586
11580.938877107366	-0.5	0.5102040816326531	0.05473	15435.5295254914	124.23980652549085	0.4169491525423729	-0.2
11580.84952844664	-0.5	0.5102040816326531	0.05473	15435.286461597385	124.23882831706594	0.4169491525423729	-0.07586206896551727
11580.13471384361	-0.5	0.5102040816326531	0.05473	15433.34195044527	124.23100237237591	0.4169491525423729	-0.044827586206896586
11534.202858610257	-0.5	0.5102040816326531	0.05473	15308.650172815875	123.72813007887848	0.4305084745762712	-0.2
11534.113140596595	-0.5	0.5102040816326531	0.05473	15308.407108921861	123.72714782505035	0.4305084745762712	-0.07586206896551727
11533.395370854785	-0.5	0.5102040816326531	0.05473	15306.462597769745	123.7192895136799	0.4305084745762712	-0.044827586206896586
11533.392203839892	-0.5	0.5102040816326531	0.05471	15295.038594751068	123.67311185035763	0.4305084745762712	0.01724137931034478
11489.434830279371	-0.5	0.5102040816326531	0.05473	15187.604353596696	123.23799882177858	0.44406779661016954	-0.2
11489.34475559081	-0.5	0.5102040816326531	0.05473	15187.361289702681	123.23701266138627	0.44406779661016954	-0.07586206896551727
11488.624132142857	-0.5	0.5102040816326531	0.05473	15185.416778550567	123.22912309413942	0.44406779661016954	-0.044827586206896586
11488.587815695519	-0.5	0.5102040816326531	0.05471	15173.99277553189	123.18276168170564	0.44406779661016954	0.01724137931034478
11441.332146818919	-0.5	0.5102040816326531	0.05472	15052.460828524681	122.68847064221104	0.45762711864406785	-0.2
11441.241652310151	-0.5	0.5102040816326531	0.05472	15052.217764630668	122.68748006471837	0.45762711864406785	-0.07586206896551727
11440.517669945755	-0.5	0.5102040816326531	0.05472	15050.273253478552	122.6795551568335	0.45762711864406785	-0.044827586206896586
11440.444778206464	-0.5	0.5102040816326531	0.0547	15038.849250459874	122.63298598036286	0.45762711864406785	0.01724137931034478
11394.17603405028	-0.5	0.5102040816326531	0.05472	14926.067603637186	122.17228656138505	0.47118644067796617	-0.2
11394.085157354233	-0.5	0.5102040816326531	0.05472	14925.824539743171	122.17129179861843	0.47118644067796617	-0.07586206896551727
11393.35811715704	-0.5	0.5102040816326531	0.05472	14923.880028591057	122.16333340487667	0.47118644067796617	-0.044827586206896586
11393.249999075146	-0.5	0.5102040816326531	0.0547	14912.456025572379	122.11656736730025	0.47118644067796617	0.01724137931034478
11347.458746484694	-0.5	0.5102040816326531	0.05472	14801.375826007792	121.66090508461538	0.4847457627118644	-0.2
11347.36748796126	-0.5	0.5102040816326531	0.05472	14801.132762113777	121.65990614049386	0.4847457627118644	-0.07586206896551727
11346.6373928079	-0.5	0.5102040816326531	0.05472	14799.18825096166	121.65191429222008	0.4847457627118644	-0.044827586206896586
11346.494225648754	-0.5	0.5102040816326531	0.0547	14787.764247942983	121.60495157658254	0.4847457627118644	0.01724137931034478
11301.36911600997	-0.5	0.5102040816326531	0.05472	14678.871623424526	121.15639324205935	0.49830508474576274	-0.2
11301.277477631787	-0.5	0.5102040816326531	0.05472	14678.628559530513	121.15539013816311	0.49830508474576274	-0.07586206896551727
11300.544343302281	-0.5	0.5102040816326531	0.05472	14676.684048378396	121.14736500798685	0.49830508474576274	-0.044827586206896586
11300.36644926609	-0.5	0.5102040816326531	0.0547	14665.260045359719	121.10020662806369	0.49830508474576274	0.01724137931034478
11252.325815329683	-0.5	0.5102040816326531	0.05472	14549.075504020828	120.61954859814733	0.511864406779661	-0.2
11252.233769265475	-0.5	0.5102040816326531	0.05472	14548.832440126815	120.61854102967261	0.511864406779661	-0.07586206896551727
11251.497373081695	-0.5	0.5102040816326531	0.05472	14546.887928974698	120.610480178858	0.511864406779661	-0.044827586206896586
11251.282362408767	-0.5	0.5102040816326531	0.0547	14535.46392595602	120.56311179608804	0.511864406779661	0.01724137931034478
11206.298935467521	-0.5	0.5102040816326531	0.05472	14427.786620907636	120.11572178906322	0.5254237288135594	-0.2
11206.206503478596	-0.5	0.5102040816326531	0.05472	14427.543557013621	120.11470999429513	0.5254237288135594	-0.07586206896551727
11205.46701954759	-0.5	0.5102040816326531	0.05472	14425.599045861505	120.10661532930443	0.5254237288135594	-0.044827586206896586
11205.217019052898	-0.5	0.5102040816326531	0.0547	14414.175042842828	120.05904815066138	0.5254237288135594	0.01724137931034478
11156.736146693616	-0.5	0.5102040816326531	0.05472	14297.747437609924	119.57318862357867	0.5389830508474577	-0.2
11156.64329549715	-0.5	0.5102040816326531	0.05472	14297.504373715909	119.57217223800824	0.5389830508474577	-0.07586206896551727
11155.900457522825	-0.5	0.5102040816326531	0.05472	14295.559862563794	119.56404084240292	0.5389830508474577	-0.044827586206896586
11155.612607995427	-0.5	0.5102040816326531	0.0547	14284.135859545117	119.51625772063446	0.5389830508474577	0.01724137931034478
11105.455036336343	-0.5	0.5102040816326531	0.05472	14163.819232007982	119.01184492313352	0.552542372881356	-0.2
11105.361747377192	-0.5	0.5102040816326531	0.05472	14163.576168113967	119.01082374353169	0.552542372881356	-0.07586206896551727
11104.615406897748	-0.5	0.5102040816326531	0.05472	14161.631656961852	119.00265399125287	0.552542372881356	-0.044827586206896586
11104.288206730718	-0.5	0.5102040816326531	0.0547	14150.207653943175	118.95464536512719	0.552542372881356	0.01724137931034478
11056.648909834	-0.5	0.5102040816326531	0.05472	14036.939879332456	118.47759230897823	0.5661016949152543	-0.2
11056.555200388852	-0.5	0.5102040816326531	0.05472	14036.696815438443	118.4765665245176	0.5661016949152543	-0.07586206896551727
11055.805495630122	-0.5	0.5102040816326531	0.05472	14034.752304286327	118.46835992908117	0.5661016949152543	-0.044827586206896586
11055.440662627787	-0.5	0.5102040816326531	0.0547	14023.32830126765	118.42013469536188	0.5661016949152543	0.01724137931034478
11005.738931039776	-0.5	0.5102040816326531	0.05472	13905.199248776644	117.92030889026981	0.5796610169491525	-0.2
11005.644778924756	-0.5	0.5102040816326531	0.05472	13904.956184882629	117.91927825797879	0.5796610169491525	-0.07586206896551727
