Sample: newVertex/00a_newVertex/bdm_m05_b1p1_00a
SigStrength	NegCosCut	PosCosCut	bestEff	BkgExpect	BkgError	CVNCut	BDTCut
19049.61974467004	-0.9	0.9	0.01531	3110.731715596481	55.7739340157791	0.4	-0.2
19048.197857708605	-0.9	0.9	0.01531	3110.245587808452	55.769575825968516	0.4	-0.044827586206896586
19046.775859846046	-0.9	0.9	0.01531	3109.7594600204234	55.76521729555461	0.4	-0.01379310344827589
19043.220379826897	-0.9	0.9	0.01531	3108.544140550351	55.75431947885608	0.4	0.01724137931034478
19035.39588138861	-0.9	0.9	0.01531	3105.8704377161926	55.73033678093281	0.4	0.048275862068965475
18786.098426644712	-0.9	0.9	0.01531	3021.2842025991763	54.96620964373636	0.45	-0.2
18784.655686320384	-0.9	0.9	0.01531	3020.7980748111477	54.96178740553429	0.45	-0.044827586206896586
18783.212830143202	-0.9	0.9	0.01531	3020.3119470231186	54.95736481148926	0.45	-0.01379310344827589
18779.60518266079	-0.9	0.9	0.01531	3019.096627553047	54.946306768999925	0.45	0.01724137931034478
18771.665806670957	-0.9	0.9	0.01531	3016.422924718888	54.921971238466014	0.45	0.048275862068965475
18509.865616804	-0.9	0.9	0.01531	2928.919922873699	54.11949669826669	0.5	-0.2
18508.400350292704	-0.9	0.9	0.01531	2928.4337950856698	54.11500526735325	0.5	-0.044827586206896586
18506.934962416333	-0.9	0.9	0.01531	2927.947667297641	54.11051346362961	0.5	-0.01379310344827589
18503.270961555198	-0.9	0.9	0.01531	2926.732347827569	54.09928232266643	0.5	0.01724137931034478
18495.207486640338	-0.9	0.9	0.01531	2924.0586449934103	54.07456560152296	0.5	0.048275862068965475
 ======= BEST CUTS ========
18495.207486640338	-0.9	0.9	0.01531	2924.0586449934103	54.07456560152296	0.5	0.048275862068965475

Sample: newVertex/00a_newVertex/bdm_m05_b1p1_00a
SigStrength	NegCosCut	PosCosCut	bestEff	BkgExpect	BkgError	CVNCut	BDTCut
19150.291858309403	-0.9	0.9	0.01531	3145.246788546528	56.08249984216581	0.4	-0.2
19146.756457030562	-0.9	0.9	0.01531	3144.031469076456	56.07166369099865	0.4	-0.044827586206896586
19146.04929494604	-0.9	0.9	0.01531	3143.7884051824412	56.069496209458144	0.4	-0.01379310344827589
19143.927644978136	-0.9	0.9	0.01531	3143.059213500398	56.062993262047634	0.4	0.01724137931034478
19135.43858787441	-0.9	0.9	0.01531	3140.1424467722254	56.036973925902046	0.4	0.048275862068965475
18640.519146528542	-0.9	0.9	0.01531	2972.4283599022788	54.519981290369856	0.5	-0.2
18636.882611510886	-0.9	0.9	0.01531	2971.213040432207	54.50883451727992	0.5	-0.044827586206896586
18636.155215452723	-0.9	0.9	0.01531	2970.9699765381924	54.50660488911589	0.5	-0.01379310344827589
18633.972849103524	-0.9	0.9	0.01531	2970.2407848561493	54.49991545733029	0.5	0.01724137931034478
18625.240709339214	-0.9	0.9	0.01531	2967.324018127976	54.473149515407826	0.5	0.048275862068965475
18057.187037445427	-0.9	0.9	0.01531	2780.650947524906	52.73187790629977	0.6	-0.2
18053.42743553356	-0.9	0.9	0.01531	2779.4356280548336	52.72035307217539	0.6	-0.044827586206896586
18052.67541674485	-0.9	0.9	0.01531	2779.192564160819	52.718047803013526	0.6	-0.01379310344827589
18050.41916348877	-0.9	0.9	0.01531	2778.463372478776	52.711131390615925	0.6	0.01724137931034478
18041.391195051612	-0.9	0.9	0.01531	2775.546605750603	52.683456660991816	0.6	0.048275862068965475
 ======= BEST CUTS ========
18041.391195051612	-0.9	0.9	0.01531	2775.546605750603	52.683456660991816	0.6	0.048275862068965475

Sample: newVertex/00a_newVertex/bdm_m05_b1p1_00a
SigStrength	NegCosCut	PosCosCut	bestEff	BkgExpect	BkgError	CVNCut	BDTCut
19073.774880242545	-0.9	0.9	0.01531	3118.9958879929713	55.84797120749304	0.4	-0.2
19073.064891246897	-0.9	0.9	0.01531	3118.752824098957	55.8457950440224	0.4	-0.044827586206896586
19072.354874639106	-0.9	0.9	0.01531	3118.5097602049423	55.8436187957491	0.4	-0.01379310344827589
19068.80437730523	-0.9	0.9	0.01531	3117.29444073487	55.83273628199562	0.4	0.01724137931034478
19066.673747352903	-0.9	0.9	0.01531	3116.565249052827	55.826205755476764	0.4	0.048275862068965475
17913.740992886396	-0.9	0.9	0.01531	2734.468807662167	52.29214862349956	0.6000000000000001	-0.2
17912.982829760007	-0.9	0.9	0.01531	2734.2257437681524	52.289824476356316	0.6000000000000001	-0.044827586206896586
17912.22463301059	-0.9	0.9	0.01531	2733.982679874138	52.28750022590617	0.6000000000000001	-0.01379310344827589
17908.433144761526	-0.9	0.9	0.01531	2732.767360404066	52.275877423569526	0.6000000000000001	0.01724137931034478
17906.15784804931	-0.9	0.9	0.01531	2732.038168722023	52.26890250160245	0.6000000000000001	0.048275862068965475
16420.824275589333	-0.9	0.9	0.01529	2270.459833988649	47.64934242976128	0.8	-0.2
16419.991341331308	-0.9	0.9	0.01529	2270.2167700946347	47.6467918132442	0.8	-0.044827586206896586
16419.15836260489	-0.9	0.9	0.01529	2269.97370620062	47.644241060180825	0.8	-0.01379310344827589
16414.992801697477	-0.9	0.9	0.01529	2268.758386730548	47.631485245901665	0.8	0.01724137931034478
16412.492931076125	-0.9	0.9	0.01529	2268.029195048505	47.62383011737406	0.8	0.048275862068965475
 ======= BEST CUTS ========
16412.492931076125	-0.9	0.9	0.01529	2268.029195048505	47.62383011737406	0.8	0.048275862068965475

Sample: newVertex/00a_newVertex/bdm_m05_b1p1_00a
